>,7.071875,
-,1.0,
.,54.044532776,
.,26.445262909,
>,5.8875,
-,1.0,
MAX REWD: 5.8875 MODEL_ID: 1,
.,13.921869278,
.,14.204196930,
.,8.549583435,
.,8.631436348,
.,8.728864670,
.,8.509428024,
.,11.106845856,
.,8.924011230,
.,8.738040924,
.,7.980771065,
.,8.902143478,
.,9.378871918,
.,9.812272072,
.,8.778987885,
.,9.074807167,
.,8.970245361,
.,9.791496277,
.,8.827379227,
.,7.777629852,
.,10.007472038,
.,9.188941002,
.,8.238501549,
.,8.877944946,
.,9.294162750,
.,8.063203812,
.,8.776641846,
.,8.975728989,
.,8.411350250,
.,8.467575073,
.,8.477729797,
.,8.357130051,
.,8.247385025,
.,8.030126572,
.,9.215182304,
.,10.946119308,
.,9.003326416,
.,8.840513229,
.,8.525279999,
.,8.387413979,
.,8.086918831,
>,6.446875,
-,1.0,
MAX REWD: 6.446875 MODEL_ID: 2,
.,8.668997765,
.,7.487781525,
.,8.358339310,
.,8.628638268,
.,8.546609879,
.,8.046506882,
.,8.701066971,
.,7.207777977,
.,7.544000626,
.,8.359647751,
.,8.037174225,
.,7.065863132,
.,10.133184433,
.,8.339277267,
.,10.104032516,
.,7.929428101,
.,8.737328529,
.,8.125869751,
.,8.774309158,
.,8.770121574,
.,8.961091995,
.,7.717556953,
.,8.570770264,
.,8.772540092,
.,7.841583252,
.,7.890559673,
.,8.827152252,
.,7.560734749,
.,8.241743088,
.,8.641808510,
.,7.500137329,
.,7.507817268,
.,8.096103668,
.,7.847339630,
.,7.579160690,
.,7.609877110,
.,8.317333221,
.,8.073241234,
.,7.738322735,
.,8.554618835,
>,8.828125,
-,1.0,
MAX REWD: 8.828125 MODEL_ID: 3,
.,8.994226456,
.,7.400341988,
.,9.479627609,
.,8.621396065,
.,8.610462189,
.,7.812474251,
.,8.373192787,
.,8.387329102,
.,8.993789673,
.,8.979423523,
.,8.807723999,
.,7.783589363,
.,9.015612602,
.,7.306399345,
.,8.283493042,
.,7.563270092,
.,8.389971733,
.,8.238567352,
.,8.216960907,
.,7.679885864,
.,6.214854240,
.,6.370177746,
.,6.185243607,
.,6.333665848,
.,6.761198521,
.,7.177360535,
.,5.770363808,
.,6.566607475,
.,6.160248756,
.,5.871763229,
.,6.178020477,
.,5.915278435,
.,5.808372498,
.,6.242455482,
.,5.684793949,
.,6.023409843,
.,6.548821449,
.,5.936398506,
.,5.836404800,
.,6.573239326,
>,8.934375,
-,1.0,
MAX REWD: 8.934375 MODEL_ID: 4,
.,5.759252548,
.,6.243189812,
.,5.707203388,
.,5.988780499,
.,6.367925644,
.,5.614765644,
.,6.725041389,
.,5.637124538,
.,6.146236420,
.,6.094149590,
.,5.789928436,
.,5.424110889,
.,6.037298203,
.,5.554595470,
.,6.778108597,
.,5.832865715,
.,5.685009480,
.,6.462184906,
.,5.771447659,
.,6.050337315,
.,5.531665802,
.,6.372411728,
.,6.376934052,
.,6.145403862,
.,6.298984051,
.,6.286272049,
.,6.240977287,
.,6.862749100,
.,5.989880085,
.,5.798109531,
.,6.108075142,
.,5.733047485,
.,5.555483341,
.,5.722602844,
.,5.824683666,
.,5.563146591,
.,5.485786915,
.,5.637740135,
.,5.997061729,
.,5.555007935,
>,10.025,
-,0.9046104802746175,
MAX REWD: 10.025 MODEL_ID: 5,
.,5.417475700,
.,5.514536381,
.,5.596941471,
.,5.541244984,
.,5.597299576,
.,6.121737480,
