>,4.193207009229994,
-,1.0,
.,58.536674500,
.,34.347503662,
>,4.236329098413046,
-,1.0,
MAX REWD: 4.236329098413046 MODEL_ID: 1,
.,12.571768761,
.,11.445011139,
.,9.898402214,
.,9.223693848,
.,8.863708496,
.,9.905171394,
.,8.802033424,
.,9.710872650,
.,8.847927094,
.,8.697422028,
.,9.439538956,
.,9.046090126,
.,8.565803528,
.,9.137685776,
.,8.974778175,
.,8.268683434,
.,8.320138931,
.,8.570594788,
.,8.311002731,
.,8.301570892,
.,10.151597023,
.,8.270309448,
.,7.903463364,
.,8.276758194,
.,8.646730423,
.,7.720490456,
.,8.041440010,
.,8.864662170,
.,8.733203888,
.,8.391683578,
.,9.091285706,
.,8.894130707,
.,8.168445587,
.,8.286262512,
.,9.740772247,
.,8.186772346,
.,8.856042862,
.,7.660421371,
.,8.859399796,
.,8.429748535,
>,5.424749238090806,
-,1.0,
MAX REWD: 5.424749238090806 MODEL_ID: 2,
.,8.562359810,
.,9.393093109,
.,8.312675476,
.,8.526328087,
.,8.042639732,
.,7.952157974,
.,7.899303436,
.,7.822265625,
.,8.198192596,
.,8.590109825,
.,10.087589264,
.,7.894462109,
.,8.906103134,
.,8.760202408,
.,9.873483658,
.,7.598664284,
.,8.256437302,
.,8.317271233,
.,8.274890900,
.,8.573700905,
.,8.578575134,
.,8.196079254,
.,8.121162415,
.,7.902193546,
.,8.569683075,
.,8.264440536,
.,9.102335930,
.,8.018008232,
.,7.254553795,
.,7.439743996,
.,8.580324173,
.,7.422645569,
.,8.158447266,
.,7.375863075,
.,8.861080170,
.,8.329479218,
.,7.310182095,
.,8.331151962,
.,7.171454430,
.,7.488307476,
>,5.644586213616269,
-,1.0,
MAX REWD: 5.644586213616269 MODEL_ID: 3,
.,8.484019279,
.,7.913404942,
.,8.470956802,
.,7.482133389,
.,9.964313507,
.,8.758863449,
.,7.752417088,
.,8.461906433,
.,8.093560219,
.,8.205066681,
.,8.410515785,
.,7.431036949,
.,7.734094143,
.,7.626055717,
.,8.443138123,
.,7.614108086,
.,8.645640373,
.,7.816146851,
.,7.758936882,
.,7.751469135,
.,6.355359554,
.,6.467135429,
.,5.940188408,
.,6.303210258,
.,6.620646954,
.,6.317091465,
.,6.211638451,
.,6.353047848,
.,6.297902584,
.,6.820014954,
.,5.779051781,
.,6.567872047,
.,5.831792355,
.,6.473942757,
.,5.588041306,
.,6.165914536,
.,5.907459259,
.,6.259761810,
.,5.648372650,
.,6.219877243,
>,7.2273210300950215,
-,1.0,
MAX REWD: 7.2273210300950215 MODEL_ID: 4,
.,6.418504715,
.,5.782453060,
.,5.834341526,
.,5.809690952,
.,6.114300728,
.,5.628026962,
.,5.793422699,
.,6.089388847,
.,6.202416897,
.,5.972314835,
.,6.591509342,
.,5.992797852,
.,6.273718834,
.,5.882809162,
.,5.907976151,
.,5.745013714,
.,5.515995026,
.,5.484251976,
.,6.308544159,
.,5.492496967,
.,5.979752064,
.,5.560834885,
.,5.422377110,
.,6.136914253,
.,5.472544670,
.,5.847682476,
.,5.902349472,
.,5.468487740,
.,5.953413963,
.,6.301574707,
.,5.332195759,
.,5.790328026,
.,5.896960735,
.,6.042725086,
.,6.592571259,
.,5.587986469,
.,5.764275074,
.,5.347932339,
.,5.417093277,
.,5.752650261,
>,6.208847843160028,
-,0.9046104802746175,
MAX REWD: 7.2273210300950215 MODEL_ID: 4,
.,6.108794212,
.,5.751220226,
.,5.569641590,
.,6.466486454,
.,6.177772045,
.,5.721905708,
.,6.080256462,
.,5.580381870,
.,6.125627518,
.,5.511382580,
.,7.250669956,
.,6.053597450,
.,5.475719929,
.,6.076022148,
.,5.568629265,
.,5.231820583,
.,5.982204914,
.,5.473243237,
.,5.921653748,
.,5.721888542,
.,5.934327602,
.,5.358892918,
.,5.792051315,
.,6.113965988,
.,5.849031925,
.,5.283026218,
.,5.246430397,
.,5.427584171,
.,5.453029633,
.,5.320270061,
.,5.807031631,
.,5.091869354,
.,5.401919365,
.,5.148167610,
.,5.269332886,
.,5.760285378,
.,5.387736320,
.,5.609724998,
.,5.355286121,
.,5.333816051,
>,7.55164673961883,
-,0.7402609576967045,
MAX REWD: 7.55164673961883 MODEL_ID: 6,
.,5.487247467,
.,5.349285603,
.,5.522074699,
