>,2.959375,
-,1.0,
.,41.865314484,
.,10.363167763,
>,2.4625,
-,1.0,
MAX REWD: 2.4625 MODEL_ID: 1,
.,11.410145760,
.,8.021564484,
.,10.946140289,
.,7.829288960,
.,7.999381542,
.,7.594917297,
.,7.638918877,
.,6.704055786,
.,6.064522266,
.,6.836783409,
.,6.429233074,
.,6.585753441,
.,6.380019188,
.,6.486360550,
.,6.072478771,
.,6.448130131,
.,5.757727146,
.,6.395968437,
.,6.043763638,
.,6.417803288,
.,5.548828602,
.,5.818891048,
.,5.348039150,
.,6.349331379,
.,5.355518341,
.,5.758884430,
.,5.078963757,
.,5.827697754,
.,5.245854378,
.,5.689295769,
.,5.167317390,
.,5.405797958,
.,4.968029022,
.,5.658440590,
.,4.878299236,
.,4.997805119,
.,4.621553421,
.,5.058639050,
.,4.552784920,
.,4.597262859,
>,1.7125,
-,1.0,
MAX REWD: 2.4625 MODEL_ID: 1,
.,4.116477966,
.,4.774873734,
.,4.540475368,
.,4.930151463,
.,4.217662334,
.,4.990319729,
.,4.189954281,
.,4.704728603,
.,4.142280102,
.,4.603996277,
.,3.923615932,
.,4.451593399,
.,3.995731115,
.,4.340457439,
.,4.270102024,
.,4.475224495,
.,3.867790222,
.,3.853002548,
.,3.923717737,
.,3.961806059,
.,3.752053738,
.,4.149158001,
.,3.587370157,
.,3.789510250,
.,3.718532085,
.,3.688662291,
.,3.369543314,
.,3.505537748,
.,3.319352865,
.,4.489816666,
.,3.096289158,
.,3.943641186,
.,3.227390289,
.,3.350809574,
.,3.088972330,
.,3.493075371,
.,3.053164482,
.,3.516207695,
.,2.957492352,
.,3.189190149,
>,1.659375,
-,1.0,
MAX REWD: 2.4625 MODEL_ID: 1,
.,2.882632971,
.,3.285737991,
.,2.697810411,
.,3.340915680,
.,2.887940884,
.,3.660162926,
.,2.632342100,
.,3.160466194,
.,2.574037552,
.,3.416404486,
.,2.638389111,
.,2.844120026,
.,2.668441772,
.,3.086900234,
.,2.449746609,
.,3.517870903,
.,2.591213465,
.,3.133126974,
.,2.633783817,
.,2.958878040,
.,2.691711903,
.,2.045286655,
.,1.899634957,
.,1.888844848,
.,1.944196463,
.,1.849455714,
.,1.957559347,
.,1.932060957,
.,1.783904076,
.,1.851194501,
.,1.795805693,
.,1.776193142,
.,1.750705481,
.,1.774390459,
.,1.768529296,
.,1.658104420,
.,1.672937036,
.,1.633544207,
.,1.619645476,
.,1.662715912,
>,3.3125,
-,1.0,
MAX REWD: 3.3125 MODEL_ID: 4,
.,1.555103421,
.,1.626594543,
.,1.592033982,
.,1.488150477,
.,1.561795950,
.,1.525732756,
.,1.464281917,
.,1.475511551,
.,1.463515282,
.,1.457102895,
.,1.454257488,
.,1.425305605,
.,1.410183668,
.,1.452471018,
.,1.391934633,
.,1.350362062,
.,1.296227336,
.,1.338062882,
.,1.333669066,
.,1.278179049,
.,1.235016584,
.,1.213429213,
.,1.257135510,
.,1.211372137,
.,1.210511565,
.,1.156414390,
.,1.186117172,
.,1.178478241,
.,1.149651051,
.,1.169821739,
.,1.165289760,
.,1.151112080,
.,1.098293185,
.,1.117892027,
.,1.090558171,
.,1.080616713,
.,1.116196156,
.,1.060730934,
.,1.036017060,
.,1.053709626,
>,3.11875,
-,0.9046104802746175,
MAX REWD: 3.3125 MODEL_ID: 4,
.,1.069347024,
.,1.054460883,
.,0.989560068,
.,1.040094376,
.,0.997642517,
.,0.972148418,
.,0.945584238,
.,0.972222090,
.,0.955156922,
.,0.939014435,
.,0.916757524,
.,0.877556860,
.,0.920542002,
.,0.914914250,
.,0.851203561,
.,0.837866724,
.,0.872658670,
.,0.894843459,
.,0.881425858,
.,0.856659055,
.,0.797014713,
.,0.816311836,
.,0.814152122,
.,0.788177431,
.,0.801705480,
.,0.826063037,
.,0.766023636,
.,0.743443131,
.,0.788228750,
.,0.729895771,
.,0.735026777,
.,0.789096653,
.,0.751211405,
.,0.735337496,
.,0.734174728,
.,0.727242708,
.,0.704359174,
.,0.724708617,
.,0.685030460,
.,0.688033700,
>,2.7125,
-,0.7402609576967045,
MAX REWD: 3.3125 MODEL_ID: 4,
.,0.958558738,
.,0.715071738,
.,0.649975419,
.,0.715096235,
.,0.643947721,
.,0.719781876,
.,0.673252046,
.,0.713406682,
.,0.658665895,
.,0.719153106,
.,0.656780183,
.,0.580155432,
.,0.602827787,
.,0.639722943,
.,0.640877843,
.,0.593298554,
.,0.709939003,
.,0.644143343,
.,0.646023154,
.,0.536866844,
.,0.618895531,
.,0.608117282,
.,0.573768139,
.,0.595152617,
.,0.599936128,
.,0.580829263,
.,0.560533524,
.,0.513954759,
.,0.560425341,
.,0.532283664,
.,0.562326610,
.,0.487308562,
.,0.558845401,
.,0.538467705,
.,0.537667215,
.,0.521786094,
.,0.476842582,
.,0.459635019,
.,0.524681449,
.,0.555450678,
>,3.83125,
-,0.6057704364907278,
MAX REWD: 3.83125 MODEL_ID: 7,
.,0.511593103,
.,0.498575151,
.,0.454953998,
.,0.460469514,
.,0.586618066,
.,0.441751599,
.,0.509507060,
.,0.494585335,
.,0.434646904,
.,0.407008827,
.,0.492762625,
.,0.485028714,
.,0.484001577,
.,0.492908537,
.,0.459046662,
.,0.477578312,
.,0.402928650,
.,0.508202434,
.,0.496287644,
.,0.396895498,
.,0.401530027,
.,0.475083947,
.,0.370921671,
.,0.380963683,
.,0.413454771,
.,0.395900726,
.,0.399267554,
.,0.401515156,
.,0.443639815,
.,0.381057978,
.,0.397723645,
.,0.403670073,
.,0.412943542,
.,0.398038268,
.,0.420881122,
.,0.394340992,
.,0.383484364,
.,0.380144596,
.,0.446093023,
.,0.467592597,
>,4.603125,
-,0.49571413690105054,
MAX REWD: 4.603125 MODEL_ID: 8,
.,0.425389081,
.,0.352664948,
.,0.350187540,
.,0.350044668,
.,0.361360908,
.,0.358772039,
.,0.352242947,
.,0.356827080,
.,0.348257065,
.,0.426050723,
.,0.351572663,
.,0.342030942,
.,0.353808552,
.,0.329987347,
.,0.297344983,
.,0.352832913,
.,0.312345624,
.,0.325324059,
.,0.300720066,
.,0.317495704,
.,0.530099392,
.,0.439169168,
.,0.357389033,
.,0.529215097,
.,0.253304005,
.,0.314452648,
.,0.404000074,
.,0.241590843,
.,0.312592924,
.,0.257611513,
.,0.287837029,
.,0.331857562,
.,0.508949339,
.,0.334758759,
.,0.276572973,
.,0.375219643,
.,0.285177410,
.,0.260396242,
.,0.368805230,
.,0.305868924,
>,4.26875,
-,0.40565285250151817,
MAX REWD: 4.603125 MODEL_ID: 8,
.,0.301840067,
.,0.343069136,
.,0.357273161,
.,0.302547663,
.,0.336088836,
.,0.264521599,
.,0.294916809,
.,0.351213515,
.,0.379491389,
.,0.232345968,
.,0.328057289,
.,0.311448991,
.,0.308968127,
.,0.475295782,
.,0.371123195,
.,0.195793211,
.,0.243449241,
.,0.400463223,
.,0.330485880,
.,0.241818845,
.,0.239417568,
.,0.290055960,
.,0.276652634,
.,0.357556462,
.,0.386112988,
.,0.292051017,
.,0.350194752,
.,0.386565834,
.,0.366770446,
.,0.324216157,
.,0.278541088,
.,0.371170849,
.,0.373648763,
.,0.238868371,
.,0.431985885,
.,0.271677136,
.,0.273463458,
.,0.198119402,
.,0.244039088,
.,0.322081447,
>,4.096875,
-,0.33195389135223546,
MAX REWD: 4.603125 MODEL_ID: 8,
.,0.223990276,
.,0.212790817,
.,0.336521655,
.,0.215516299,
.,0.323756605,
.,0.349735409,
.,0.330360621,
.,0.260781974,
.,0.364352107,
.,0.275033534,
.,0.435781837,
.,0.285624474,
.,0.362102300,
.,0.217985153,
.,0.230761945,
.,0.232216179,
.,0.152436808,
.,0.198478222,
.,0.280466646,
.,0.266707242,
.,0.206523180,
.,0.344865441,
.,0.238751993,
.,0.206674591,
.,0.199741632,
.,0.222008556,
.,0.222287640,
.,0.206699178,
.,0.188167959,
.,0.208386540,
.,0.188508764,
.,0.171784103,
.,0.233916700,
.,0.152772784,
.,0.201022208,
.,0.189562500,
.,0.313481092,
.,0.211561710,
.,0.229259789,
.,0.320746183,
>,4.04375,
-,0.27164454854530906,
MAX REWD: 4.603125 MODEL_ID: 8,
.,0.543905735,
.,0.298114121,
.,0.280151695,
.,0.334795654,
.,0.342330694,
.,0.372767895,
.,0.251391947,
.,0.387157083,
.,0.438905120,
.,0.279573977,
.,0.456662834,
.,0.471316159,
.,0.288327515,
.,0.391042650,
.,0.390280902,
.,0.499709606,
.,0.441108108,
.,0.352696300,
.,0.290757388,
.,0.246011019,
.,0.319331378,
.,0.230212629,
.,0.257419765,
.,0.314618170,
.,0.383474648,
.,0.299787283,
.,0.348736852,
.,0.183689058,
.,0.380980700,
.,0.323095769,
.,0.347312987,
.,0.245260149,
.,0.224870145,
.,0.142131120,
.,0.327050120,
.,0.365610927,
.,0.281516045,
.,0.408704013,
.,0.297461003,
.,0.411431789,
>,4.128125,
-,0.22229219984074702,
MAX REWD: 4.603125 MODEL_ID: 8,
.,0.537927687,
.,0.283743173,
.,0.238343075,
.,0.304277956,
.,0.412392914,
.,0.268484712,
.,0.279261261,
.,0.365104496,
.,0.264618576,
.,0.275134325,
.,0.401117325,
.,0.325081378,
.,0.326216877,
.,0.234628618,
.,0.436071455,
.,0.266246557,
.,0.153690264,
.,0.252046704,
.,0.152855352,
.,0.299938023,
.,0.321642816,
.,0.366732776,
.,0.332823068,
.,0.314627200,
.,0.208770737,
.,0.452393562,
.,0.258761495,
.,0.245364502,
.,0.427617341,
.,0.251647711,
.,0.217019141,
.,0.267764807,
.,0.156271011,
.,0.405199468,
.,0.255839139,
.,0.353647828,
.,0.235481679,
.,0.196858808,
.,0.198547199,
.,0.432807118,
>,5.29375,
-,0.18190617987607657,
MAX REWD: 5.29375 MODEL_ID: 13,
.,0.217436135,
.,0.189452142,
.,0.414894074,
.,0.166296631,
.,0.124672428,
.,0.313732445,
.,0.410709321,
.,0.198054209,
.,0.431113780,
.,0.366408288,
.,0.308689922,
.,0.321187615,
.,0.522882938,
.,0.187406629,
.,0.251399934,
.,0.438051403,
.,0.361649275,
.,0.273308814,
.,0.361276269,
.,0.245077491,
.,0.407284915,
.,0.690954447,
.,0.271657228,
.,0.317493200,
.,0.353768885,
.,0.311965466,
.,0.398555070,
.,0.336325735,
.,0.401421130,
.,0.308755696,
.,0.318828046,
.,0.348238587,
.,0.483923912,
.,0.444931954,
.,0.423545450,
.,0.501853883,
.,0.196584702,
.,0.126057744,
.,0.438758016,
