>,2.6625,
-,1.0,
.,17.687356949,
.,16.942365646,
>,3.946875,
-,1.0,
MAX REWD: 3.946875 MODEL_ID: 1,
.,8.259810448,
.,10.368583679,
.,7.861421108,
.,7.866621017,
.,7.224848270,
.,7.996922016,
.,8.050994873,
.,8.095918655,
.,7.765789032,
.,7.177990913,
.,7.587227821,
.,7.552767277,
.,6.773264885,
.,6.555562019,
.,6.992064953,
.,6.606948853,
.,6.835203648,
.,6.645715714,
.,6.637751579,
.,7.275173187,
.,5.681461811,
.,7.009402275,
.,6.104606152,
.,5.758761883,
.,5.495395184,
.,6.096715927,
.,5.222877979,
.,6.127633095,
.,5.600462914,
.,5.322107315,
.,4.915374756,
.,5.584854603,
.,5.289869308,
.,6.078215599,
.,5.394498825,
.,5.537961006,
.,4.489983559,
.,5.258907795,
.,4.903706551,
.,5.082518101,
>,4.815625,
-,1.0,
MAX REWD: 4.815625 MODEL_ID: 2,
.,4.442896366,
.,5.283030987,
.,4.678737164,
.,4.723075867,
.,4.147954941,
.,4.200323582,
.,4.248913288,
.,4.798277855,
.,4.166451454,
.,5.072429657,
.,4.194116592,
.,4.307506561,
.,4.535374165,
.,4.954183578,
.,4.099663258,
.,4.297227859,
.,4.623714447,
.,4.140766621,
.,4.031067848,
.,4.751334667,
.,3.852174282,
.,4.018765450,
.,3.707368135,
.,4.280429363,
.,4.236889362,
.,3.982868433,
.,3.412194252,
.,3.968075275,
.,4.069289207,
.,4.192669868,
.,4.076761246,
.,3.856317043,
.,3.577221394,
.,4.098834038,
.,3.422066212,
.,3.329755306,
.,3.420267820,
.,3.185318708,
.,3.167181015,
.,3.458571434,
>,5.490625,
-,1.0,
MAX REWD: 5.490625 MODEL_ID: 3,
.,2.695926189,
.,3.687640905,
.,2.852006197,
.,3.750566006,
.,3.100697994,
.,2.981400967,
.,3.311365128,
.,3.183653116,
.,2.887252331,
.,2.778553724,
.,2.711806059,
.,3.201693058,
.,2.834370852,
.,3.227038145,
.,2.703571320,
.,2.461678267,
.,3.037493706,
.,3.274430275,
.,2.438670635,
.,2.698021412,
.,2.679272413,
.,2.434222460,
.,2.476690292,
.,2.486538887,
.,2.352250338,
.,2.824483871,
.,2.323205471,
.,2.446791410,
.,2.432991028,
.,2.451473713,
.,2.230089188,
.,2.428239584,
.,2.465777159,
.,2.343941689,
.,3.129781246,
.,2.518708944,
.,2.152327776,
.,2.494283676,
.,1.878527761,
.,1.976839066,
>,5.615625,
-,1.0,
MAX REWD: 5.615625 MODEL_ID: 4,
.,2.163895130,
.,2.567289352,
.,2.733084917,
.,2.853922367,
.,2.543708801,
.,2.074442863,
.,1.684528589,
.,1.528943419,
.,2.098411560,
.,2.591025829,
.,2.065773726,
.,2.153718472,
.,1.863366485,
.,2.143640280,
.,2.251223803,
.,2.079656601,
.,1.886735678,
.,2.104003429,
.,2.163429737,
.,1.671409369,
.,2.150591612,
.,1.600883484,
.,1.866990685,
.,2.386605263,
.,1.992838740,
.,2.042384863,
.,1.994137168,
.,2.018006802,
.,1.797431588,
.,2.199395657,
.,1.919090629,
.,1.641556621,
.,2.092116117,
.,1.500658989,
.,1.675369978,
.,1.645677567,
.,2.092990875,
.,1.426799297,
.,1.740200281,
.,1.308332205,
>,6.1125,
-,0.9046104802746175,
MAX REWD: 6.1125 MODEL_ID: 5,
.,1.625513077,
.,1.828014016,
.,1.360678792,
.,2.004934549,
.,2.782137871,
.,1.526345611,
.,1.651722670,
.,1.242089629,
.,1.727864981,
.,2.292587996,
.,1.546040297,
.,1.455741048,
.,1.572688699,
.,1.831239581,
.,1.846582651,
.,2.218697309,
.,1.233253598,
.,1.569473982,
.,1.215783358,
.,1.639847398,
